invoice_id,customer_id,customer_name,email,ip_address,product_id,quantity,unit_price,timestamp
INV-5382,CUST-239,User_239,user_239@example.com,192.168.4.72,5,1,8.99,2026-09-06T23:51:00Z
INV-5383,CUST-194,User_194,user_194@example.com,192.168.232.40,2,5,120.0,2026-09-05T11:35:00Z
INV-5384,CUST-358,User_358,user_358@example.com,192.168.68.114,3,1,15.99,2026-09-01T21:20:00Z
INV-5385,CUST-474,User_474,user_474@example.com,192.168.180.25,2,1,120.0,2026-09-03T09:23:00Z
INV-5386,CUST-987,User_987,user_987@example.com,192.168.96.182,1,3,25.5,2026-09-04T22:44:00Z
INV-5387,CUST-561,User_561,user_561@example.com,192.168.136.18,3,3,15.99,2026-09-04T20:58:00Z
INV-5388,CUST-603,User_603,user_603@example.com,192.168.108.141,2,4,120.0,2026-09-07T17:36:00Z
INV-5389,CUST-144,User_144,user_144@example.com,192.168.191.193,2,5,120.0,2026-09-08T04:52:00Z
INV-5390,CUST-839,User_839,user_839@example.com,192.168.68.229,5,5,8.99,2026-09-06T08:10:00Z
INV-5391,CUST-622,User_622,user_622@example.com,192.168.37.229,5,4,8.99,2026-09-08T23:36:00Z
INV-5392,CUST-773,User_773,user_773@example.com,192.168.234.128,4,4,45.0,2026-09-02T22:09:00Z
INV-5393,CUST-146,User_146,user_146@example.com,192.168.141.42,1,1,25.5,2026-09-09T06:06:00Z
INV-5394,CUST-531,User_531,user_531@example.com,192.168.194.145,5,1,8.99,2026-09-03T09:26:00Z
INV-5395,CUST-364,User_364,user_364@example.com,192.168.174.3,1,1,25.5,2026-09-03T06:35:00Z
INV-5396,CUST-198,User_198,user_198@example.com,192.168.74.88,5,5,8.99,2026-09-08T06:21:00Z
INV-5397,CUST-301,User_301,user_301@example.com,192.168.153.222,3,5,15.99,2026-09-04T13:12:00Z
INV-5398,CUST-570,User_570,user_570@example.com,192.168.108.212,4,1,45.0,2026-09-09T04:12:00Z
INV-5399,CUST-932,User_932,user_932@example.com,192.168.220.165,1,2,25.5,2026-09-04T00:52:00Z
INV-5400,CUST-797,User_797,user_797@example.com,192.168.100.86,5,4,8.99,2026-09-02T03:03:00Z
INV-5401,CUST-390,User_390,user_390@example.com,192.168.143.108,4,5,45.0,2026-09-08T15:47:00Z
INV-5402,CUST-499,User_499,user_499@example.com,192.168.140.76,5,4,8.99,2026-09-03T21:44:00Z
INV-5403,CUST-571,User_571,user_571@example.com,192.168.141.156,5,4,8.99,2026-09-04T00:35:00Z
INV-5404,CUST-924,User_924,user_924@example.com,192.168.247.118,5,1,8.99,2026-09-05T04:57:00Z
INV-5405,CUST-713,User_713,user_713@example.com,192.168.44.140,2,5,120.0,2026-09-03T23:20:00Z
INV-5406,CUST-812,User_812,user_812@example.com,192.168.3.101,5,3,8.99,2026-09-07T23:24:00Z
INV-5407,CUST-823,User_823,user_823@example.com,192.168.33.138,1,4,25.5,2026-09-02T11:26:00Z
INV-5408,CUST-933,User_933,user_933@example.com,192.168.235.20,4,1,45.0,2026-09-08T21:26:00Z
INV-5409,CUST-949,User_949,user_949@example.com,192.168.182.110,5,4,8.99,2026-09-08T20:53:00Z
INV-5410,CUST-780,User_780,user_780@example.com,192.168.159.166,1,5,25.5,2026-09-04T14:28:00Z
INV-5411,CUST-758,User_758,user_758@example.com,192.168.66.214,2,4,120.0,2026-09-03T11:11:00Z
INV-5412,CUST-982,User_982,user_982@example.com,192.168.128.206,3,3,15.99,2026-09-02T09:31:00Z
INV-5413,CUST-853,User_853,user_853@example.com,192.168.235.175,3,2,15.99,2026-09-02T06:49:00Z
INV-5414,CUST-944,User_944,user_944@example.com,192.168.208.168,2,2,120.0,2026-09-02T03:15:00Z
INV-5415,CUST-212,User_212,user_212@example.com,192.168.77.212,4,5,45.0,2026-09-05T13:57:00Z
INV-5416,CUST-482,User_482,user_482@example.com,192.168.234.47,3,4,15.99,2026-09-04T03:14:00Z
INV-5417,CUST-577,User_577,user_577@example.com,192.168.7.109,3,3,15.99,2026-09-04T21:12:00Z
INV-5418,CUST-940,User_940,user_940@example.com,192.168.111.214,1,2,25.5,2026-09-04T12:14:00Z
INV-5419,CUST-104,User_104,user_104@example.com,192.168.152.177,5,3,8.99,2026-09-02T14:59:00Z
INV-5420,CUST-953,User_953,user_953@example.com,192.168.175.40,5,3,8.99,2026-09-04T22:02:00Z
INV-5421,CUST-265,User_265,user_265@example.com,192.168.128.138,2,3,120.0,2026-09-08T17:08:00Z
INV-5422,CUST-614,User_614,user_614@example.com,192.168.194.42,5,2,8.99,2026-09-06T18:56:00Z
INV-5423,CUST-338,User_338,user_338@example.com,192.168.130.253,3,4,15.99,2026-09-05T20:27:00Z
INV-5424,CUST-111,User_111,user_111@example.com,192.168.157.205,1,2,25.5,2026-09-03T17:45:00Z
INV-5425,CUST-694,User_694,user_694@example.com,192.168.197.233,3,3,15.99,2026-09-04T14:37:00Z
INV-5426,CUST-858,User_858,user_858@example.com,192.168.51.36,5,3,8.99,2026-09-03T18:00:00Z
INV-5427,CUST-115,User_115,user_115@example.com,192.168.144.87,3,2,15.99,2026-09-06T20:07:00Z
INV-5428,CUST-815,User_815,user_815@example.com,192.168.94.145,4,2,45.0,2026-09-07T16:50:00Z
INV-5429,CUST-526,User_526,user_526@example.com,192.168.247.27,2,2,120.0,2026-09-02T13:33:00Z
INV-5430,CUST-330,User_330,user_330@example.com,192.168.83.10,3,2,15.99,2026-09-02T06:25:00Z
INV-5431,CUST-357,User_357,user_357@example.com,192.168.185.230,5,5,8.99,2026-09-02T01:09:00Z
INV-5432,CUST-287,User_287,user_287@example.com,192.168.184.191,1,5,25.5,2026-09-02T19:31:00Z
INV-5433,CUST-245,User_245,user_245@example.com,192.168.121.44,5,4,8.99,2026-09-06T05:03:00Z
INV-5434,CUST-376,User_376,user_376@example.com,192.168.19.152,3,1,15.99,2026-09-08T03:27:00Z
INV-5435,CUST-986,User_986,user_986@example.com,192.168.148.228,3,5,15.99,2026-09-05T01:57:00Z
INV-5436,CUST-908,User_908,user_908@example.com,192.168.199.15,4,3,45.0,2026-09-01T08:05:00Z
INV-5437,CUST-243,User_243,user_243@example.com,192.168.202.170,4,1,45.0,2026-09-08T03:57:00Z
INV-5438,CUST-802,User_802,user_802@example.com,192.168.228.100,5,2,8.99,2026-09-06T06:52:00Z
INV-5439,CUST-817,User_817,user_817@example.com,192.168.82.39,3,5,15.99,2026-09-05T16:05:00Z
INV-5440,CUST-358,User_358,user_358@example.com,192.168.243.98,1,1,25.5,2026-09-04T19:09:00Z
INV-5441,CUST-924,User_924,user_924@example.com,192.168.58.115,4,1,45.0,2026-09-04T22:51:00Z
INV-5442,CUST-296,User_296,user_296@example.com,192.168.50.203,4,5,45.0,2026-09-05T02:08:00Z
INV-5443,CUST-588,User_588,user_588@example.com,192.168.236.48,2,1,120.0,2026-09-07T02:46:00Z
INV-5444,CUST-446,User_446,user_446@example.com,192.168.129.204,5,1,8.99,2026-09-02T03:52:00Z
INV-5445,CUST-367,User_367,user_367@example.com,192.168.79.117,4,3,45.0,2026-09-04T19:11:00Z
INV-5446,CUST-838,User_838,user_838@example.com,192.168.173.187,5,5,8.99,2026-09-01T14:19:00Z
INV-5447,CUST-203,User_203,user_203@example.com,192.168.215.127,1,2,25.5,2026-09-06T02:41:00Z
INV-5448,CUST-436,User_436,user_436@example.com,192.168.229.16,2,4,120.0,2026-09-03T08:45:00Z
INV-5449,CUST-570,User_570,user_570@example.com,192.168.36.146,2,1,120.0,2026-09-02T11:34:00Z
INV-5450,CUST-675,User_675,user_675@example.com,192.168.84.95,1,3,25.5,2026-09-08T22:40:00Z
INV-5451,CUST-303,User_303,user_303@example.com,192.168.122.187,5,5,8.99,2026-09-01T00:31:00Z
INV-5452,CUST-781,User_781,user_781@example.com,192.168.192.7,3,4,15.99,2026-09-09T05:24:00Z
INV-5453,CUST-944,User_944,user_944@example.com,192.168.168.150,3,4,15.99,2026-09-03T09:08:00Z
INV-5454,CUST-758,User_758,user_758@example.com,192.168.220.164,5,2,8.99,2026-09-06T02:48:00Z
INV-5455,CUST-390,User_390,user_390@example.com,192.168.222.6,2,1,120.0,2026-09-06T01:24:00Z
INV-5456,CUST-118,User_118,user_118@example.com,192.168.132.183,5,1,8.99,2026-09-08T02:30:00Z
INV-5457,CUST-927,User_927,user_927@example.com,192.168.139.89,3,2,15.99,2026-09-09T03:08:00Z
INV-5458,CUST-633,User_633,user_633@example.com,192.168.244.176,5,1,8.99,2026-09-03T11:56:00Z
INV-5459,CUST-888,User_888,user_888@example.com,192.168.9.134,5,2,8.99,2026-09-02T00:56:00Z
INV-5460,CUST-137,User_137,user_137@example.com,192.168.135.5,4,5,45.0,2026-09-05T21:27:00Z
INV-5461,CUST-127,User_127,user_127@example.com,192.168.186.184,3,2,15.99,2026-09-02T20:20:00Z
INV-5462,CUST-537,User_537,user_537@example.com,192.168.219.127,4,2,45.0,2026-09-06T14:38:00Z
INV-5463,CUST-978,User_978,user_978@example.com,192.168.208.91,3,4,15.99,2026-09-02T22:36:00Z
INV-5464,CUST-639,User_639,user_639@example.com,192.168.24.244,2,3,120.0,2026-09-01T21:33:00Z
INV-5465,CUST-224,User_224,user_224@example.com,192.168.148.8,4,2,45.0,2026-09-01T08:45:00Z
INV-5466,CUST-538,User_538,user_538@example.com,192.168.144.90,4,1,45.0,2026-09-05T07:06:00Z
INV-5467,CUST-247,User_247,user_247@example.com,192.168.208.225,2,2,120.0,2026-09-02T00:04:00Z
INV-5468,CUST-369,User_369,user_369@example.com,192.168.202.33,3,1,15.99,2026-09-06T14:33:00Z
INV-5469,CUST-455,User_455,user_455@example.com,192.168.148.199,4,1,45.0,2026-09-08T11:01:00Z
INV-5470,CUST-529,User_529,user_529@example.com,192.168.38.173,1,2,25.5,2026-09-03T22:03:00Z
INV-5471,CUST-307,User_307,user_307@example.com,192.168.88.64,2,2,120.0,2026-09-03T03:27:00Z
INV-5472,CUST-603,User_603,user_603@example.com,192.168.69.130,3,5,15.99,2026-09-03T11:08:00Z
INV-5473,CUST-609,User_609,user_609@example.com,192.168.52.249,3,3,15.99,2026-09-08T06:56:00Z
INV-5474,CUST-863,User_863,user_863@example.com,192.168.217.205,1,1,25.5,2026-09-09T00:21:00Z
INV-5475,CUST-670,User_670,user_670@example.com,192.168.75.122,4,5,45.0,2026-09-05T05:47:00Z
INV-5476,CUST-272,User_272,user_272@example.com,192.168.145.169,3,5,15.99,2026-09-03T04:03:00Z
INV-5477,CUST-593,User_593,user_593@example.com,192.168.124.110,2,3,120.0,2026-09-06T22:50:00Z
INV-5478,CUST-347,User_347,user_347@example.com,192.168.172.42,5,2,8.99,2026-09-05T22:54:00Z
INV-5479,CUST-921,User_921,user_921@example.com,192.168.231.58,1,3,25.5,2026-09-07T23:30:00Z
INV-5480,CUST-763,User_763,user_763@example.com,192.168.235.243,1,4,25.5,2026-09-07T04:17:00Z
INV-5481,CUST-732,User_732,user_732@example.com,192.168.167.60,5,3,8.99,2026-09-06T01:37:00Z
INV-5482,CUST-345,User_345,user_345@example.com,192.168.40.215,5,3,8.99,2026-09-08T23:15:00Z
INV-5483,CUST-743,User_743,user_743@example.com,192.168.9.184,2,4,120.0,2026-09-07T08:46:00Z
INV-5484,CUST-120,User_120,user_120@example.com,192.168.11.142,4,5,45.0,2026-09-02T11:31:00Z
INV-5485,CUST-287,User_287,user_287@example.com,192.168.164.179,4,2,45.0,2026-09-05T17:36:00Z
INV-5486,CUST-835,User_835,user_835@example.com,192.168.56.143,3,1,15.99,2026-09-08T22:43:00Z
INV-5487,CUST-286,User_286,user_286@example.com,192.168.251.123,1,3,25.5,2026-09-04T05:33:00Z
INV-5488,CUST-110,User_110,user_110@example.com,192.168.208.30,2,4,120.0,2026-09-07T12:50:00Z
INV-5489,CUST-719,User_719,user_719@example.com,192.168.47.62,1,4,25.5,2026-09-04T07:51:00Z
INV-5490,CUST-181,User_181,user_181@example.com,192.168.245.75,2,5,120.0,2026-09-06T08:22:00Z
INV-5491,CUST-431,User_431,user_431@example.com,192.168.189.246,3,1,15.99,2026-09-01T18:04:00Z
INV-5492,CUST-262,User_262,user_262@example.com,192.168.194.201,1,1,25.5,2026-09-07T18:13:00Z
INV-5493,CUST-118,User_118,user_118@example.com,192.168.217.142,1,5,25.5,2026-09-02T23:23:00Z
INV-5494,CUST-854,User_854,user_854@example.com,192.168.217.20,2,2,120.0,2026-09-04T02:16:00Z
INV-5495,CUST-971,User_971,user_971@example.com,192.168.133.179,1,5,25.5,2026-09-03T19:42:00Z
INV-5496,CUST-760,User_760,user_760@example.com,192.168.12.40,3,5,15.99,2026-09-05T04:13:00Z
INV-5497,CUST-440,User_440,user_440@example.com,192.168.198.110,4,2,45.0,2026-09-03T05:34:00Z
INV-5498,CUST-313,User_313,user_313@example.com,192.168.15.81,3,1,15.99,2026-09-01T22:46:00Z
INV-5499,CUST-652,User_652,user_652@example.com,192.168.27.126,5,5,8.99,2026-09-04T13:01:00Z
INV-5500,CUST-899,User_899,user_899@example.com,192.168.78.215,4,3,45.0,2026-09-06T20:01:00Z
INV-5501,CUST-872,User_872,user_872@example.com,192.168.213.165,4,4,45.0,2026-09-04T22:12:00Z
INV-5502,CUST-953,User_953,user_953@example.com,192.168.221.76,2,2,120.0,2026-09-06T20:11:00Z
INV-5503,CUST-939,User_939,user_939@example.com,192.168.68.25,5,1,8.99,2026-09-09T04:29:00Z
INV-5504,CUST-289,User_289,user_289@example.com,192.168.89.135,4,2,45.0,2026-09-02T02:43:00Z
INV-5505,CUST-765,User_765,user_765@example.com,192.168.237.13,2,1,120.0,2026-09-05T02:30:00Z
INV-5506,CUST-159,User_159,user_159@example.com,192.168.82.9,5,1,8.99,2026-09-07T09:20:00Z
INV-5507,CUST-214,User_214,user_214@example.com,192.168.199.109,4,1,45.0,2026-09-09T03:59:00Z
INV-5508,CUST-324,User_324,user_324@example.com,192.168.126.124,3,3,15.99,2026-09-06T02:06:00Z
INV-5509,CUST-968,User_968,user_968@example.com,192.168.129.13,1,4,25.5,2026-09-03T11:52:00Z
INV-5510,CUST-352,User_352,user_352@example.com,192.168.208.36,1,5,25.5,2026-09-01T21:31:00Z
INV-5511,CUST-106,User_106,user_106@example.com,192.168.119.147,5,2,8.99,2026-09-05T09:02:00Z
INV-5512,CUST-226,User_226,user_226@example.com,192.168.41.153,2,4,120.0,2026-09-08T18:28:00Z
INV-5513,CUST-779,User_779,user_779@example.com,192.168.29.25,4,5,45.0,2026-09-06T20:34:00Z
INV-5514,CUST-505,User_505,user_505@example.com,192.168.143.233,3,5,15.99,2026-09-04T06:13:00Z
INV-5515,CUST-718,User_718,user_718@example.com,192.168.83.61,4,5,45.0,2026-09-08T06:45:00Z
INV-5516,CUST-826,User_826,user_826@example.com,192.168.12.157,3,3,15.99,2026-09-06T08:12:00Z
INV-5517,CUST-693,User_693,user_693@example.com,192.168.103.233,1,4,25.5,2026-09-02T03:13:00Z
INV-5518,CUST-800,User_800,user_800@example.com,192.168.85.89,4,4,45.0,2026-09-03T10:03:00Z
INV-5519,CUST-624,User_624,user_624@example.com,192.168.91.19,3,4,15.99,2026-09-08T02:10:00Z
INV-5520,CUST-930,User_930,user_930@example.com,192.168.230.233,1,1,25.5,2026-09-05T03:56:00Z
INV-5521,CUST-964,User_964,user_964@example.com,192.168.220.140,4,2,45.0,2026-09-04T00:24:00Z
INV-5522,CUST-788,User_788,user_788@example.com,192.168.194.167,5,5,8.99,2026-09-07T08:20:00Z
INV-5523,CUST-711,User_711,user_711@example.com,192.168.53.183,4,3,45.0,2026-09-05T15:29:00Z
INV-5524,CUST-376,User_376,user_376@example.com,192.168.24.27,5,4,8.99,2026-09-09T07:03:00Z
INV-5525,CUST-343,User_343,user_343@example.com,192.168.163.50,1,3,25.5,2026-09-02T16:54:00Z
INV-5526,CUST-298,User_298,user_298@example.com,192.168.212.242,4,2,45.0,2026-09-08T15:01:00Z
INV-5527,CUST-423,User_423,user_423@example.com,192.168.34.33,3,2,15.99,2026-09-07T08:48:00Z
INV-5528,CUST-532,User_532,user_532@example.com,192.168.158.100,4,1,45.0,2026-09-04T22:05:00Z
INV-5529,CUST-630,User_630,user_630@example.com,192.168.116.70,3,3,15.99,2026-09-03T04:58:00Z
INV-5530,CUST-413,User_413,user_413@example.com,192.168.212.237,2,3,120.0,2026-09-04T19:08:00Z
INV-5531,CUST-425,User_425,user_425@example.com,192.168.163.237,5,4,8.99,2026-09-07T07:04:00Z
INV-5532,CUST-430,User_430,user_430@example.com,192.168.49.18,3,2,15.99,2026-09-05T07:31:00Z
INV-5533,CUST-634,User_634,user_634@example.com,192.168.230.153,4,5,45.0,2026-09-05T06:17:00Z
INV-5534,CUST-266,User_266,user_266@example.com,192.168.170.128,3,1,15.99,2026-09-01T00:37:00Z
INV-5535,CUST-342,User_342,user_342@example.com,192.168.215.137,2,1,120.0,2026-09-05T03:37:00Z
INV-5536,CUST-617,User_617,user_617@example.com,192.168.19.70,5,3,8.99,2026-09-04T07:46:00Z
INV-5537,CUST-911,User_911,user_911@example.com,192.168.110.7,4,4,45.0,2026-09-09T05:33:00Z
INV-5538,CUST-702,User_702,user_702@example.com,192.168.41.87,5,1,8.99,2026-09-01T00:02:00Z
INV-5539,CUST-453,User_453,user_453@example.com,192.168.183.129,3,4,15.99,2026-09-01T19:12:00Z
INV-5540,CUST-868,User_868,user_868@example.com,192.168.74.198,3,5,15.99,2026-09-09T00:31:00Z
INV-5541,CUST-321,User_321,user_321@example.com,192.168.154.98,3,5,15.99,2026-09-06T19:05:00Z
INV-5542,CUST-460,User_460,user_460@example.com,192.168.33.2,1,1,25.5,2026-09-04T04:25:00Z
INV-5543,CUST-543,User_543,user_543@example.com,192.168.123.44,4,5,45.0,2026-09-04T20:48:00Z
INV-5544,CUST-198,User_198,user_198@example.com,192.168.112.228,4,3,45.0,2026-09-02T21:43:00Z
INV-5545,CUST-960,User_960,user_960@example.com,192.168.14.11,5,3,8.99,2026-09-01T11:17:00Z
INV-5546,CUST-567,User_567,user_567@example.com,192.168.114.102,2,3,120.0,2026-09-06T22:13:00Z
INV-5547,CUST-654,User_654,user_654@example.com,192.168.79.94,5,1,8.99,2026-09-07T19:03:00Z
INV-5548,CUST-213,User_213,user_213@example.com,192.168.194.217,1,3,25.5,2026-09-08T18:00:00Z
INV-5549,CUST-981,User_981,user_981@example.com,192.168.229.147,2,4,120.0,2026-09-04T16:19:00Z
INV-5550,CUST-780,User_780,user_780@example.com,192.168.196.136,3,2,15.99,2026-09-08T02:25:00Z
INV-5551,CUST-310,User_310,user_310@example.com,192.168.129.253,3,5,15.99,2026-09-07T15:26:00Z
INV-5552,CUST-280,User_280,user_280@example.com,192.168.115.21,3,5,15.99,2026-09-06T20:44:00Z
INV-5553,CUST-553,User_553,user_553@example.com,192.168.121.244,4,3,45.0,2026-09-03T15:00:00Z
INV-5554,CUST-676,User_676,user_676@example.com,192.168.61.246,2,3,120.0,2026-09-07T20:53:00Z
INV-5555,CUST-392,User_392,user_392@example.com,192.168.36.18,1,4,25.5,2026-09-08T18:35:00Z
INV-5556,CUST-879,User_879,user_879@example.com,192.168.106.156,3,4,15.99,2026-09-05T23:40:00Z
INV-5557,CUST-709,User_709,user_709@example.com,192.168.146.20,4,4,45.0,2026-09-06T05:34:00Z
INV-5558,CUST-269,User_269,user_269@example.com,192.168.21.61,3,1,15.99,2026-09-01T13:14:00Z
INV-5559,CUST-757,User_757,user_757@example.com,192.168.10.135,2,2,120.0,2026-09-06T01:31:00Z
INV-5560,CUST-961,User_961,user_961@example.com,192.168.99.66,5,1,8.99,2026-09-04T14:05:00Z
INV-5561,CUST-835,User_835,user_835@example.com,192.168.150.166,2,1,120.0,2026-09-01T18:35:00Z
INV-5562,CUST-787,User_787,user_787@example.com,192.168.2.214,4,1,45.0,2026-09-03T13:52:00Z
INV-5563,CUST-487,User_487,user_487@example.com,192.168.186.248,5,4,8.99,2026-09-09T00:58:00Z
INV-5564,CUST-990,User_990,user_990@example.com,192.168.150.94,2,4,120.0,2026-09-07T09:33:00Z
INV-5565,CUST-442,User_442,user_442@example.com,192.168.44.185,3,3,15.99,2026-09-07T21:02:00Z
INV-5566,CUST-149,User_149,user_149@example.com,192.168.100.26,1,4,25.5,2026-09-09T01:18:00Z
INV-5567,CUST-245,User_245,user_245@example.com,192.168.16.249,1,2,25.5,2026-09-07T03:57:00Z
INV-5568,CUST-686,User_686,user_686@example.com,192.168.6.123,1,5,25.5,2026-09-02T21:38:00Z
INV-5569,CUST-202,User_202,user_202@example.com,192.168.176.10,2,2,120.0,2026-09-04T22:37:00Z
INV-5570,CUST-447,User_447,user_447@example.com,192.168.25.4,2,5,120.0,2026-09-03T09:27:00Z
INV-5571,CUST-848,User_848,user_848@example.com,192.168.122.197,3,2,15.99,2026-09-08T06:41:00Z
INV-5572,CUST-393,User_393,user_393@example.com,192.168.155.121,3,5,15.99,2026-09-04T09:31:00Z
INV-5573,CUST-324,User_324,user_324@example.com,192.168.255.23,2,4,120.0,2026-09-03T05:29:00Z
INV-5574,CUST-273,User_273,user_273@example.com,192.168.64.133,5,3,8.99,2026-09-05T13:02:00Z
INV-5575,CUST-464,User_464,user_464@example.com,192.168.130.57,3,4,15.99,2026-09-03T04:04:00Z
INV-5576,CUST-618,User_618,user_618@example.com,192.168.29.248,5,2,8.99,2026-09-06T12:12:00Z
INV-5577,CUST-997,User_997,user_997@example.com,192.168.159.96,1,4,25.5,2026-09-01T07:56:00Z
INV-5578,CUST-834,User_834,user_834@example.com,192.168.213.228,4,4,45.0,2026-09-03T04:49:00Z
INV-5579,CUST-693,User_693,user_693@example.com,192.168.58.56,5,3,8.99,2026-09-06T15:34:00Z
INV-5580,CUST-253,User_253,user_253@example.com,192.168.39.103,2,2,120.0,2026-09-05T22:58:00Z
INV-5581,CUST-564,User_564,user_564@example.com,192.168.74.98,2,4,120.0,2026-09-06T20:43:00Z
INV-5582,CUST-563,User_563,user_563@example.com,192.168.65.238,1,3,25.5,2026-09-04T10:06:00Z
INV-5583,CUST-438,User_438,user_438@example.com,192.168.227.97,5,5,8.99,2026-09-04T12:01:00Z
INV-5584,CUST-397,User_397,user_397@example.com,192.168.189.234,4,4,45.0,2026-09-04T04:05:00Z
INV-5585,CUST-542,User_542,user_542@example.com,192.168.141.210,1,2,25.5,2026-09-08T23:20:00Z
INV-5586,CUST-651,User_651,user_651@example.com,192.168.141.95,5,2,8.99,2026-09-02T14:39:00Z
INV-5587,CUST-874,User_874,user_874@example.com,192.168.42.110,3,1,15.99,2026-09-07T15:46:00Z
INV-5588,CUST-337,User_337,user_337@example.com,192.168.169.225,2,1,120.0,2026-09-06T09:08:00Z
INV-5589,CUST-605,User_605,user_605@example.com,192.168.10.25,1,1,25.5,2026-09-02T07:37:00Z
INV-5590,CUST-456,User_456,user_456@example.com,192.168.210.54,1,5,25.5,2026-09-07T21:42:00Z
INV-5591,CUST-951,User_951,user_951@example.com,192.168.72.204,2,5,120.0,2026-09-05T17:47:00Z
INV-5592,CUST-202,User_202,user_202@example.com,192.168.158.46,5,3,8.99,2026-09-01T08:15:00Z
INV-5593,CUST-430,User_430,user_430@example.com,192.168.97.223,3,4,15.99,2026-09-06T14:59:00Z
INV-5594,CUST-667,User_667,user_667@example.com,192.168.140.166,5,5,8.99,2026-09-08T02:20:00Z
INV-5595,CUST-197,User_197,user_197@example.com,192.168.85.170,4,3,45.0,2026-09-01T02:17:00Z
INV-5596,CUST-608,User_608,user_608@example.com,192.168.213.241,1,1,25.5,2026-09-03T15:35:00Z
INV-5597,CUST-824,User_824,user_824@example.com,192.168.52.23,1,2,25.5,2026-09-06T03:23:00Z
INV-5598,CUST-840,User_840,user_840@example.com,192.168.155.156,5,2,8.99,2026-09-01T08:38:00Z
INV-5599,CUST-836,User_836,user_836@example.com,192.168.216.3,1,5,25.5,2026-09-06T16:36:00Z
INV-5600,CUST-183,User_183,user_183@example.com,192.168.115.158,3,5,15.99,2026-09-04T12:38:00Z
INV-5601,CUST-116,User_116,user_116@example.com,192.168.66.187,3,4,15.99,2026-09-06T03:14:00Z
INV-5602,CUST-973,User_973,user_973@example.com,192.168.97.24,4,3,45.0,2026-09-04T18:21:00Z
INV-5603,CUST-976,User_976,user_976@example.com,192.168.122.225,1,3,25.5,2026-09-05T16:20:00Z
INV-5604,CUST-916,User_916,user_916@example.com,192.168.63.102,5,1,8.99,2026-09-09T07:15:00Z
INV-5605,CUST-388,User_388,user_388@example.com,192.168.192.216,4,3,45.0,2026-09-03T16:35:00Z
INV-5606,CUST-205,User_205,user_205@example.com,192.168.117.116,2,4,120.0,2026-09-01T13:34:00Z
INV-5607,CUST-607,User_607,user_607@example.com,192.168.97.57,1,3,25.5,2026-09-08T08:01:00Z
INV-5608,CUST-347,User_347,user_347@example.com,192.168.14.140,5,1,8.99,2026-09-07T16:40:00Z
INV-5609,CUST-347,User_347,user_347@example.com,192.168.21.35,3,5,15.99,2026-09-01T10:35:00Z
INV-5610,CUST-913,User_913,user_913@example.com,192.168.242.85,5,4,8.99,2026-09-07T04:16:00Z
INV-5611,CUST-339,User_339,user_339@example.com,192.168.28.253,2,3,120.0,2026-09-04T07:00:00Z
INV-5612,CUST-630,User_630,user_630@example.com,192.168.114.190,4,1,45.0,2026-09-04T06:29:00Z
INV-5613,CUST-477,User_477,user_477@example.com,192.168.229.13,4,3,45.0,2026-09-08T06:33:00Z
INV-5614,CUST-310,User_310,user_310@example.com,192.168.190.71,2,5,120.0,2026-09-04T19:39:00Z
INV-5615,CUST-361,User_361,user_361@example.com,192.168.54.132,2,3,120.0,2026-09-04T21:37:00Z
INV-5616,CUST-267,User_267,user_267@example.com,192.168.249.206,3,2,15.99,2026-09-09T04:30:00Z
INV-5617,CUST-871,User_871,user_871@example.com,192.168.208.49,5,5,8.99,2026-09-08T15:07:00Z
INV-5618,CUST-857,User_857,user_857@example.com,192.168.101.59,4,1,45.0,2026-09-02T07:11:00Z
INV-5619,CUST-111,User_111,user_111@example.com,192.168.88.175,3,2,15.99,2026-09-04T00:59:00Z
INV-5620,CUST-455,User_455,user_455@example.com,192.168.229.123,2,5,120.0,2026-09-08T15:37:00Z
INV-5621,CUST-350,User_350,user_350@example.com,192.168.19.53,2,2,120.0,2026-09-05T12:41:00Z
INV-5622,CUST-766,User_766,user_766@example.com,192.168.169.154,3,4,15.99,2026-09-05T16:28:00Z
INV-5623,CUST-395,User_395,user_395@example.com,192.168.33.63,2,2,120.0,2026-09-05T14:22:00Z
INV-5624,CUST-156,User_156,user_156@example.com,192.168.170.65,3,5,15.99,2026-09-04T17:54:00Z
INV-5625,CUST-432,User_432,user_432@example.com,192.168.242.25,1,4,25.5,2026-09-02T21:34:00Z
INV-5626,CUST-310,User_310,user_310@example.com,192.168.255.212,5,3,8.99,2026-09-01T00:37:00Z
INV-5627,CUST-936,User_936,user_936@example.com,192.168.28.245,3,1,15.99,2026-09-02T13:45:00Z
INV-5628,CUST-337,User_337,user_337@example.com,192.168.81.56,1,3,25.5,2026-09-04T10:32:00Z
INV-5629,CUST-461,User_461,user_461@example.com,192.168.82.97,2,3,120.0,2026-09-05T12:45:00Z
INV-5630,CUST-678,User_678,user_678@example.com,192.168.149.58,2,2,120.0,2026-09-02T10:50:00Z
INV-5631,CUST-518,User_518,user_518@example.com,192.168.9.29,1,4,25.5,2026-09-07T16:43:00Z
INV-5632,CUST-472,User_472,user_472@example.com,192.168.38.28,3,1,15.99,2026-09-08T17:01:00Z
INV-5633,CUST-384,User_384,user_384@example.com,192.168.41.69,4,1,45.0,2026-09-03T01:42:00Z
INV-5634,CUST-414,User_414,user_414@example.com,192.168.68.168,4,1,45.0,2026-09-03T19:25:00Z
